  1   0   0   0   0   0   0   0   0   0   0
  0  10   0   0   0   0   0   0   0   0   0
  0   0  45   0   0   0   0   0   0   0   0
  0   0   0 120   0   0   0   0   0   0   0
  0   0   0   0 210   0   0   0   0   0   0
  0   0   0   0   0 252   0   0   0   0   0
  0   0   0   0   0   0 210   0   0   0   0
  0   0   0   0   0   0   0 120   0   0   0
  0   0   0   0   0   0   0   0  45   0   0
  0   0   0   0   0   0   0   0   0  10   0
  0   0   0   0   0   0   0   0   0   0   1
