0 1.0255481694895 0
0.0112959368704767 0.819227398598097 0
0.024219692406402 0.696774928677044 0
0.0414294089172381 0.597894239316461 0
0.0627070442507827 0.515535545663197 0
0.0890867130265482 0.442254458697324 0
0.119591430627105 0.378928456096502 0
0.154473908995117 0.323153700953655 0
0.185357093811035 0.283469567175508 0
0.232295361934908 0.234761083513892 0
0.285674439536763 0.190414183949637 0
0.347834139467476 0.148640161674728 0
0.418481369618282 0.110365479379852 0
0.496933095052018 0.0765279668533364 0
0.582087963985995 0.0480264554209678 0
0.672429451501427 0.0256593881949391 0
0.766068760533851 0.0100554152656233 0
0.860831991203495 0.00160141208452164 0
0.959295675976997 0.000509805752015369 0
1.05324450055777 0.00704138733072385 0
1.14037640419161 0.0202970922753092 0
1.22291444242948 0.0401376335697403 0
1.29775333179095 0.0654126663814803 0
1.36567920954064 0.0957904429262278 0
1.42879284222521 0.132238937861043 0
1.48175923008486 0.171109867365942 0
1.52698802947998 0.212795565004945 0
1.56893548491994 0.261683644079017 0
1.6072553911962 0.318338160514364 0
1.64151790421195 0.382685525387732 0
1.67288225257504 0.45822460711814 0
1.70180201002236 0.549654278261213 0
1.72698658809108 0.6571184126186 0
1.74972617883471 0.791952246546371 0
1.8041632527227 1.23723256388809 0
1.82315861343775 1.33542706190216 0
1.84429586971505 1.40979261908167 0
1.86675404035762 1.46462893149145 0
1.88004875183105 1.48934728848517 0
1.9064434208389 1.52697364769222 0
1.93746241610098 1.55847185826879 0
1.97306740167355 1.58376151602447 0
2.01317302004113 1.60282192518713 0
2.06009390546425 1.61620100565042 0
2.11431397663827 1.62301238750257 0
2.1761898839013 1.62246435643892 0
2.24970817331517 1.61325395684 0
2.33139870124287 1.5948409518641 0
2.43077118506216 1.56372985459643 0
2.54308055415414 1.51991091112274 0
2.67376342262573 1.46028679390533 0
2.82882996400837 1.38064247978593 0
3.02306313697949 1.27117572802542 0
3.2679049331348 1.12302408286669 0
3.68507242202759 0.857697079058289 0
